sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
98,2,1,1,0, There ,651,606,1257,23.92,12,No
98,2,1,1,3, rumblings ,1622,1531,3153,46.03,8.8,No
98,2,1,1,5, Apple ,326,3207,3533,35.83,11.17,No
98,2,1,1,6, might ,273,3533,3806,30.4,10,No
98,2,1,1,12," space, ",271,4719,4990,35.4,7.2,No
98,2,1,1,13, though ,262,5462,5724,-602.4,47.8,No
98,2,1,1,15, company ,433,5774,6207,15.38,14.75,No
98,2,1,1,17, maintaining ,417,6258,6675,55.88,14.25,No
98,2,1,1,19, customary ,540,6731,7271,51.1,13,No
98,2,1,1,26, microphone ,318,8673,8991,-240.17,91.67,No
98,2,1,1,28," speaker, ",318,9046,9364,26.67,16,No
98,2,1,1,29, but ,467,9364,9831,20.33,13.44,No
98,2,1,1,32, use ,706,10052,10758,7.38,13.92,No
98,2,1,1,40, phone. ,272,11559,11831,29,14.8,No
98,2,1,1,43, glance ,484,12581,13065,29.11,13.67,No
98,2,1,1,47, face ,375,13223,13598,304.43,167,No
98,2,1,1,49, view ,374,13649,14023,19.86,14.57,No
98,2,1,1,53, title ,323,14241,14564,22.5,16.83,No
98,2,1,1,54, of ,329,14564,14893,90.83,42.17,No
98,2,1,2,2," later, ",542,1453,1995,7.9,12.3,Yes
98,2,1,2,4, British ,426,2050,2476,46.75,7.38,Yes
98,2,1,2,5, astronomer ,271,2476,2747,50.2,7.2,Yes
98,2,1,2,6, Richard ,489,2747,3236,29.44,8.11,Yes
98,2,1,2,7, Carrington ,435,3236,3671,43.38,11,Yes
98,2,1,2,9, observing ,550,3780,4330,35.4,12.5,Yes
98,2,1,2,11, interesting ,314,4874,5188,-550.17,47.83,Yes
98,2,1,2,12, sunspot ,270,5188,5458,71.6,29.2,Yes
98,2,1,2,13, group ,1166,5458,6624,112.41,39.64,Yes
98,2,1,2,16, telescope ,423,6896,7319,35.62,7.88,Yes
98,2,1,2,18, he ,272,7531,7803,8.2,8.2,Yes
98,2,1,2,22, described ,546,8178,8724,40.2,7,Yes
98,2,1,2,27, intensely ,325,9638,9963,33,14.33,Yes
98,2,1,2,29, and ,655,10119,10774,25.75,16.92,Yes
98,2,1,2,34, sunspots. ,376,11320,11696,48,9.71,Yes
98,2,1,2,36, jotted ,323,11899,12222,17.83,14.67,Yes
98,2,1,2,39, in ,270,12654,12924,-644.6,55.8,Yes
98,2,1,2,41, painstaking ,436,13087,13523,41.5,12.75,Yes
98,2,1,2,43, That ,380,13578,13958,36.43,14.29,Yes
98,2,1,2,44, night ,703,13958,14661,34.15,15.23,Yes
98,2,1,2,45, there ,325,14661,14986,13.67,11.67,Yes
98,2,1,2,47, scarcely ,652,15148,15800,51.92,12.5,Yes
98,2,1,2,49, square ,269,15855,16124,31.4,14.8,Yes
98,2,1,2,55, not ,317,17154,17471,22.5,11.83,Yes
98,2,1,2,54, was ,315,17471,17786,-636.17,51.67,Yes
98,2,1,3,1, agree ,420,987,1407,17.25,17.5,No
98,2,1,3,3, California's ,543,1512,2055,52.1,16.7,No
98,2,1,3,5, strikes ,484,2219,2703,29.22,14.44,No
98,2,1,3,7, you're ,275,2813,3088,28,16,No
98,2,1,3,16, taxpayers ,272,4759,5031,38.6,14.4,No
98,2,1,3,18, care ,537,5142,5679,28,15.7,No
98,2,1,3,20, education ,322,5835,6157,28.17,13.5,No
98,2,1,3,24, services. ,265,6644,6909,27.2,13,No
98,2,1,3,26, it's ,379,7018,7397,14,14,No
98,2,1,3,30, that ,372,8260,8632,26.57,13.43,No
98,2,1,3,29, clear ,271,8632,8903,-601.2,47.8,No
98,2,1,3,34, even ,429,9280,9709,24.25,6.25,No
98,2,1,3,36, credited ,648,9764,10412,23.42,13.58,No
98,2,1,3,37, with ,322,10412,10734,12.5,7.67,No
98,2,1,3,39, reduction ,437,10789,11226,43.62,6.5,No
98,2,1,3,41, crime ,267,11280,11547,26.2,9.4,No
98,2,1,3,43, California. ,321,11654,11975,33.33,9.83,No
98,2,1,3,45, it's ,366,12630,12996,-643.29,48.71,No
98,2,1,3,48, crime ,271,13360,13631,24.2,12.8,No
98,2,1,3,49, declined ,373,13631,14004,41.14,16,No
98,2,1,3,51, California ,271,14162,14433,39.6,14.8,No
98,2,1,3,53," year, ",271,14489,14760,28.8,14.8,No
98,2,1,3,54, crime ,327,14760,15087,23,14.33,No
98,2,1,3,56, dropped ,268,15307,15575,28,17,No
98,2,1,3,57, nationwide. ,267,15575,15842,18,16,No
98,2,1,4,0, Liza ,533,1132,1665,12.3,6.6,No
98,2,1,4,1, was ,266,1665,1931,15.6,11,No
98,2,1,4,5," temper, ",644,2256,2900,36.33,9.58,No
98,2,1,4,6, for ,432,2900,3332,11,11.88,No
98,2,1,4,11, Christmas ,435,4040,4475,39,12.88,No
98,2,1,4,12, puddings ,273,4475,4748,48.4,12.2,No
98,2,1,4,15," kitchen, ",594,5015,5609,26.18,13.09,No
98,2,1,4,16, and ,590,5933,6523,-644.64,50.64,No
98,2,1,4,18, been ,270,6739,7009,24.4,16.8,No
98,2,1,4,19, drawn ,275,7009,7284,201.4,73.2,No
98,2,1,4,20, from ,312,7284,7596,15,17,No
98,2,1,4,21," them, ",316,7596,7912,23.83,16.33,No
98,2,1,4,22, with ,266,7912,8178,161.4,45.6,No
98,2,1,4,24, raisin ,272,8285,8557,102,31.6,No
98,2,1,4,26, on ,376,8767,9143,8.86,10.43,No
98,2,1,4,29, by ,428,9526,9954,10.62,10,No
98,2,1,4,30, Nana's ,378,9954,10332,48.29,8.43,No
98,2,1,4,32, suspicions. ,638,10549,11187,-595.33,49.5,No
98,2,1,4,34, thought ,436,11354,11790,22.38,11.88,No
98,2,1,4,37, way ,528,11898,12426,6.5,17.1,No
98,2,1,4,39, getting ,427,12532,12959,31.62,15,No
98,2,1,4,46, Nana ,325,13874,14199,30,13,No
98,2,1,4,47, to ,537,14199,14736,7.8,13,No
98,2,1,4,52," moment, ",860,15632,16492,23.5,13.94,No
98,2,1,4,53, but ,326,16492,16818,18.83,13,No
98,2,1,4,57, course. ,643,17137,17780,7,13.67,No
98,2,1,4,55, custody ,433,17832,18265,55,7.38,No
98,2,1,5,0, Mrs. ,375,1149,1524,22.57,12.29,No
98,2,1,5,2, quivered ,643,1635,2278,39,13.08,No
98,2,1,5,4, went ,269,2388,2657,29.6,7.2,No
98,2,1,5,7, window. ,270,2867,3137,34.4,14,No
98,2,1,5,9, was ,539,3137,3676,23.5,12.9,No
98,2,1,5,11, fastened. ,327,3896,4223,32.67,8.83,No
98,2,1,5,13, looked ,381,4273,4654,24.71,7.29,No
98,2,1,5,17, night ,423,5351,5774,199.5,87.12,No
98,2,1,5,19, peppered ,269,5883,6152,29.4,16.8,No
98,2,1,5,24, crowding ,323,6800,7123,33.5,15.67,No
98,2,1,5,34, was ,314,9169,9483,14.67,11.33,No
98,2,1,5,37, place ,326,9699,10025,23.67,14,No
98,2,1,5,38," there, ",542,10025,10567,29.1,13.6,No
98,2,1,5,40, she ,325,10677,11002,19,11.17,No
98,2,1,5,43, notice ,328,11275,11603,22.17,7.33,No
98,2,1,5,48, or ,373,12467,12840,5.29,10.43,No
98,2,1,5,53, ones ,380,13324,13704,23.86,14.71,No
98,2,1,5,54, winked ,327,13704,14031,157.5,66.67,No
98,2,1,5,36, take ,261,14241,14502,355,127.2,No
98,2,1,5,30, curious ,262,14871,15133,18.4,5.2,No
98,2,1,5,34, was ,434,15562,15996,5.25,8,No
98,2,1,5,38," there, ",593,16103,16696,19.64,5.18,No
98,2,1,6,0, Seeing ,646,1185,1831,40,19.83,No
98,2,1,6,2, slowly ,385,2040,2425,35.14,8,No
98,2,1,6,3, advancing ,374,2425,2799,33.86,6.71,No
98,2,1,6,4, upon ,375,2799,3174,13.43,6,No
98,2,1,6,6, through ,315,3283,3598,35.17,5.33,No
98,2,1,6,10, dagger ,326,4035,4361,22.5,5,No
98,2,1,6,11," poised, ",542,4361,4903,43.6,5.3,No
98,2,1,6,13, sprang ,269,5390,5659,-594.2,56.4,No
98,2,1,6,15, the ,273,5766,6039,13,15.4,No
98,2,1,6,15, the ,377,6091,6468,30,13,No
98,2,1,6,16, bulwarks ,752,6468,7220,47.43,16.07,No
98,2,1,6,18, cast ,370,7274,7644,16.29,14,No
98,2,1,6,19, himself ,1342,7644,8986,28.96,12.76,No
98,2,1,6,24, did ,377,9419,9796,15.14,15.57,No
98,2,1,6,27, that ,328,10015,10343,686.5,87.33,No
98,2,1,6,29, crocodile ,647,10724,11371,-591,54.08,No
98,2,1,6,31, waiting ,488,11478,11966,15.67,10.44,No
98,2,1,6,36, purposely ,495,12561,13056,48.56,12.89,No
98,2,1,6,39, clock ,267,13427,13694,26.2,14,No
98,2,1,6,40, that ,594,13694,14288,19.55,13.82,No
98,2,1,6,37, stopped ,597,14389,14986,46.82,9.27,No
98,2,1,6,39, clock ,269,15038,15307,27.8,12.2,No
98,2,1,6,40, that ,325,15307,15632,18.5,11.83,No
98,2,1,6,42, knowledge ,581,15957,16538,-544.09,52.55,No
98,2,1,6,45, spared ,598,16812,17410,32.55,14.73,No
98,2,1,6,56, end. ,592,18921,19513,7.36,14,No
98,2,1,6,51, respect ,264,19623,19887,12.6,3,No
98,2,1,6,48, little ,430,19995,20425,17,11.12,No
98,2,1,6,42, knowledge ,1020,20906,21926,-520.32,52.42,No
98,2,1,7,0, Dorothy ,424,976,1400,36.75,19,No
98,2,1,7,2, know. ,266,1614,1880,25.8,12.8,No
98,2,1,7,4, looked ,587,1880,2467,34.36,12.27,No
98,2,1,7,7, anxiously ,435,2743,3178,37.12,12,No
98,2,1,7,10, familiar ,273,3451,3724,28.4,8,No
98,2,1,7,11, landmark; ,269,3724,3993,40.6,5.8,No
98,2,1,7,15, strange. ,422,4906,5328,204.88,69.62,No
98,2,1,7,16, Between ,369,5328,5697,56.57,12,No
98,2,1,7,18, branches ,639,5914,6553,53.92,11.58,No
98,2,1,7,24, green ,486,7372,7858,8.44,9,No
98,2,1,7,25, meadows ,275,8456,8731,-449.8,68.4,No
98,2,1,7,26, and ,525,8731,9256,7.4,11.9,No
98,2,1,7,29, shrubs ,275,9466,9741,27.4,9.8,No
98,2,1,7,33, she ,474,10062,10536,8.22,6.11,No
98,2,1,7,37, farm-house ,326,10919,11245,51.17,8.17,No
98,2,1,7,39, which ,261,11887,12148,-604.2,52.4,No
98,2,1,7,45, anything ,491,12792,13283,16.56,11.78,No
98,2,1,7,50," before, ",440,13820,14260,31.88,12.12,No
98,2,1,8,0, The ,639,1081,1720,12.42,4.5,Yes
98,2,1,8,1, human ,325,1720,2045,23.83,10.67,Yes
98,2,1,8,2, body ,266,2045,2311,29.4,15,Yes
98,2,1,8,4, tolerate ,329,2472,2801,27.5,15.83,Yes
98,2,1,8,7, small ,380,2965,3345,24.86,14.14,Yes
98,2,1,8,8, range ,650,3345,3995,40.92,16.25,Yes
98,2,1,8,10," temperature, ",1567,4161,5728,54.55,15.03,Yes
98,2,1,8,11, especially ,487,5728,6215,37.33,16.78,Yes
98,2,1,8,13, the ,478,6962,7440,-633.56,46.78,Yes
98,2,1,8,14, person ,416,7440,7856,26.5,14.5,Yes
98,2,1,8,16, engaged ,431,7912,8343,67.25,25.88,Yes
98,2,1,8,18, vigorous ,743,8453,9196,183.43,49.07,Yes
98,2,1,8,19, activity. ,271,9196,9467,27.4,11.2,Yes
98,2,1,8,20, Heat ,370,9467,9837,25.43,11.57,Yes
98,2,1,8,21, reactions ,325,9837,10162,30.67,13.17,Yes
98,2,1,8,22, usually ,378,10162,10540,30.71,12.57,Yes
98,2,1,8,23, occur ,322,10540,10862,26.5,15.67,Yes
98,2,1,8,24, when ,324,10862,11186,30.5,15.5,Yes
98,2,1,8,25, large ,369,11186,11555,9,15,Yes
98,2,1,8,21, reactions ,326,11932,12258,44.5,9.83,Yes
98,2,1,8,24, when ,371,12527,12898,22.57,14.14,Yes
98,2,1,8,26, amounts ,373,13388,13761,-625,53.29,Yes
98,2,1,8,29, and/or ,532,14028,14560,14.4,11.5,Yes
98,2,1,8,32, lost ,267,14828,15095,14.4,17,Yes
98,2,1,8,34, excessive ,528,15534,16062,424.5,105.6,Yes
98,2,1,8,35, sweating ,377,16062,16439,39.86,13.57,Yes
98,2,1,8,36, following ,473,16439,16912,23,16.78,Yes
98,2,1,8,37, strenuous ,475,17286,17761,-545.22,56,Yes
98,2,1,8,38, exercise. ,260,17761,18021,83,47.6,Yes
98,2,1,8,39, When ,381,18076,18457,266.86,168.86,Yes
98,2,1,8,41, body ,321,18621,18942,17.67,15.33,Yes
98,2,1,8,42, becomes ,486,18942,19428,40.56,15.89,Yes
98,2,1,8,43, overheated ,484,19428,19912,108.22,33.89,Yes
98,2,1,8,45, cannot ,319,20129,20448,25.5,17.83,Yes
98,2,1,8,46, eliminate ,864,20448,21312,659.06,158,Yes
98,2,1,8,49," heat, ",268,21421,21689,18.8,2.8,Yes
98,2,1,8,48, excess ,765,21689,22454,-627.36,53.43,Yes
98,2,1,8,49," heat, ",664,22454,23118,13,14.17,Yes
98,2,1,8,51, exhaustion ,706,23281,23987,44.85,16.08,Yes
98,2,1,8,53, heat ,322,24094,24416,28.5,8,Yes
98,2,1,8,54, stroke ,653,24416,25069,30.92,14.08,Yes
98,2,1,8,56, possible. ,695,25179,25874,26.31,14.92,Yes
98,2,1,8,10," temperature, ",261,26688,26949,236.2,26,Yes
98,2,1,8,11, especially ,480,26949,27429,46,10.67,Yes
98,2,1,8,14, person ,313,27900,28213,33.33,16.67,Yes
98,2,1,9,1, was ,381,878,1259,6.71,16.71,Yes
98,2,1,9,3, forbidding ,1942,1313,3255,54.14,12.58,Yes
98,2,1,9,4," challenge, ",427,3255,3682,43,13,Yes
98,2,1,9,9, for ,269,4326,4595,6.6,13,Yes
98,2,1,9,10, Winstanley's ,973,4595,5568,70.94,13.78,Yes
98,2,1,9,11, persuasive ,315,5568,5883,42.83,8.5,Yes
98,2,1,9,12," abilities, ",268,5883,6151,22,4.4,Yes
98,2,1,9,17," self-confidence, ",1629,7163,8792,58.43,14.67,Yes
98,2,1,9,20, admiralty ,379,9120,9499,42.57,16.14,Yes
98,2,1,9,21, agreed ,1032,9499,10531,6.74,14.84,Yes
98,2,1,9,25, No ,327,10912,11239,6.83,10.83,Yes
98,2,1,9,26, lighthouse ,751,11404,12155,-576.93,45.29,Yes
98,2,1,9,28, ever ,270,12321,12591,18,13.8,Yes
98,2,1,9,29, been ,264,12591,12855,78.2,38.6,Yes
98,2,1,9,36, isolated ,432,13872,14304,16.62,14.75,Yes
98,2,1,9,32, to ,266,14412,14678,18,7,Yes
98,2,1,9,35, an ,269,14840,15109,11.2,10.8,Yes
98,2,1,9,36, isolated ,326,15109,15435,32.17,9.5,Yes
98,2,1,9,37, rock ,269,15435,15704,20.8,11.4,Yes
98,2,1,9,38, before. ,329,15704,16033,26,13.83,Yes
98,2,1,9,40, Eddystone ,327,16187,16514,12.5,14.5,Yes
98,2,1,9,43, enough ,330,17420,17750,37,12.83,Yes
98,2,1,9,45," avoid, ",382,17800,18182,29,8.57,Yes
98,2,1,9,47, landing ,322,18287,18609,32.67,10,Yes
98,2,1,9,49, it ,270,18715,18985,6.4,11,Yes
98,2,1,9,52, separate ,378,19149,19527,22.29,13.57,Yes
98,2,1,9,53, challenge ,379,19527,19906,36.43,12.57,Yes
98,2,1,10,0, A ,427,1682,2109,10.38,6.12,No
98,2,1,10,1, clergyman ,426,2109,2535,47.25,13.75,No
98,2,1,10,2, remarked ,488,2535,3023,24.78,16.33,No
98,2,1,10,4," him, ",376,3078,3454,277.43,43.43,No
98,2,1,10,6, Lord ,483,3617,4100,23,12.44,No
98,2,1,10,9, our ,323,4263,4586,482.5,47.5,No
98,2,1,10,10," side."" ",323,4586,4909,25.33,17.33,No
98,2,1,10,12, am ,271,4963,5234,9.4,16,No
98,2,1,10,16, concerned ,593,5609,6202,19.82,15.73,No
98,2,1,10,17, about ,689,6468,7157,-628.08,52.38,No
98,2,1,10,18," that, ",314,7157,7471,22.67,15.67,No
