submission_id,Index,ItemId,SubjectId,Word,experiment_duration,experiment_end_time,experiment_start_time,mousePositionX,mousePositionY,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop
7,0,4,cui, I ,123457,1674215676155,1674215552698,464,94,armpits,1442,26.0,0.0,10.0,2.0
7,0,4,cui, I ,123457,1674215676155,1674215552698,470,94,armpits,1542,26.0,0.0,10.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,477,92,armpits,1642,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,481,92,armpits,1742,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,482,93,armpits,1842,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,482,93,armpits,1943,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,482,93,armpits,2045,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,482,93,armpits,2146,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,483,93,armpits,2242,26.0,10.0,72.0,2.0
7,1,4,cui, believe ,123457,1674215676155,1674215552698,512,92,armpits,2342,26.0,10.0,72.0,2.0
7,2,4,cui, in ,123457,1674215676155,1674215552698,533,92,armpits,2442,26.0,70.0,90.0,2.0
7,2,4,cui, in ,123457,1674215676155,1674215552698,544,91,armpits,2542,26.0,70.0,90.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,553,91,armpits,2642,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,564,91,armpits,2742,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,576,91,armpits,2842,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,578,91,armpits,2943,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,578,91,armpits,3043,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,578,91,armpits,3149,26.0,90.0,121.0,2.0
7,3,4,cui, the ,123457,1674215676155,1674215552698,578,91,armpits,3244,26.0,90.0,121.0,2.0
7,4,4,cui, flesh ,123457,1674215676155,1674215552698,594,91,armpits,3342,26.0,120.0,164.0,2.0
7,4,4,cui, flesh ,123457,1674215676155,1674215552698,607,91,armpits,3441,26.0,120.0,164.0,2.0
7,4,4,cui, flesh ,123457,1674215676155,1674215552698,614,91,armpits,3543,26.0,120.0,164.0,2.0
7,5,4,cui, and ,123457,1674215676155,1674215552698,627,89,armpits,3642,26.0,164.0,199.0,2.0
7,5,4,cui, and ,123457,1674215676155,1674215552698,644,88,armpits,3743,26.0,164.0,199.0,2.0
7,5,4,cui, and ,123457,1674215676155,1674215552698,653,88,armpits,3842,26.0,164.0,199.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,661,90,armpits,3947,26.0,198.0,229.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,668,92,armpits,4041,26.0,198.0,229.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,669,93,armpits,4149,26.0,198.0,229.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,669,93,armpits,4243,26.0,198.0,229.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,669,93,armpits,4348,26.0,198.0,229.0,2.0
7,6,4,cui, the ,123457,1674215676155,1674215552698,684,91,armpits,4441,26.0,198.0,229.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,718,88,armpits,4542,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,731,90,armpits,4641,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,745,91,armpits,4743,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,763,91,armpits,4841,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,767,91,armpits,4947,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,767,91,armpits,5041,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,767,91,armpits,5147,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,770,91,armpits,5241,26.0,229.0,314.0,2.0
7,8,4,cui," Seeing, ",123457,1674215676155,1674215552698,791,90,armpits,5342,26.0,312.0,377.0,2.0
7,8,4,cui," Seeing, ",123457,1674215676155,1674215552698,811,88,armpits,5441,26.0,312.0,377.0,2.0
7,8,4,cui," Seeing, ",123457,1674215676155,1674215552698,829,88,armpits,5542,26.0,312.0,377.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,846,88,armpits,5641,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,865,88,armpits,5741,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,868,88,armpits,5843,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,868,88,armpits,5942,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,868,88,armpits,6045,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,868,88,armpits,6145,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,884,86,armpits,6241,26.0,376.0,446.0,2.0
7,10,4,cui," feeling, ",123457,1674215676155,1674215552698,909,85,armpits,6342,26.0,445.0,504.0,2.0
7,10,4,cui," feeling, ",123457,1674215676155,1674215552698,926,85,armpits,6441,26.0,445.0,504.0,2.0
7,10,4,cui," feeling, ",123457,1674215676155,1674215552698,935,86,armpits,6543,26.0,445.0,504.0,2.0
7,10,4,cui," feeling, ",123457,1674215676155,1674215552698,936,86,armpits,6641,26.0,445.0,504.0,2.0
7,10,4,cui," feeling, ",123457,1674215676155,1674215552698,933,86,armpits,6742,26.0,445.0,504.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,906,87,armpits,6841,26.0,376.0,446.0,2.0
7,9,4,cui," hearing, ",123457,1674215676155,1674215552698,840,85,armpits,6942,26.0,376.0,446.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,716,93,armpits,7041,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,698,99,armpits,7143,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,698,99,armpits,7241,26.0,229.0,314.0,2.0
7,7,4,cui, appetites; ,123457,1674215676155,1674215552698,698,99,armpits,7343,26.0,229.0,314.0,2.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,647,101,armpits,7441,53.0,185.0,223.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,560,110,armpits,7542,53.0,31.0,109.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,532,111,armpits,7641,53.0,31.0,109.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,511,114,armpits,7741,53.0,31.0,109.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,497,117,armpits,7841,53.0,31.0,109.0,29.0
7,11,4,cui, are ,123457,1674215676155,1674215552698,485,117,armpits,7942,53.0,0.0,31.0,29.0
7,11,4,cui, are ,123457,1674215676155,1674215552698,480,117,armpits,8041,53.0,0.0,31.0,29.0
7,11,4,cui, are ,123457,1674215676155,1674215552698,481,117,armpits,8145,53.0,0.0,31.0,29.0
7,11,4,cui, are ,123457,1674215676155,1674215552698,493,118,armpits,8241,53.0,0.0,31.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,511,120,armpits,8341,53.0,31.0,109.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,526,122,armpits,8441,53.0,31.0,109.0,29.0
7,12,4,cui," miracles, ",123457,1674215676155,1674215552698,546,122,armpits,8541,53.0,31.0,109.0,29.0
7,13,4,cui, and ,123457,1674215676155,1674215552698,573,120,armpits,8641,53.0,107.0,142.0,29.0
7,13,4,cui, and ,123457,1674215676155,1674215552698,595,118,armpits,8741,53.0,107.0,142.0,29.0
7,14,4,cui, each ,123457,1674215676155,1674215552698,613,120,armpits,8841,53.0,142.0,186.0,29.0
7,14,4,cui, each ,123457,1674215676155,1674215552698,636,121,armpits,8943,53.0,142.0,186.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,649,125,armpits,9041,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,649,125,armpits,9142,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,649,125,armpits,9241,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,649,125,armpits,9342,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,650,125,armpits,9441,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,667,117,armpits,9542,53.0,185.0,223.0,29.0
7,15,4,cui, part ,123457,1674215676155,1674215552698,680,114,armpits,9641,53.0,185.0,223.0,29.0
7,16,4,cui, and ,123457,1674215676155,1674215552698,688,113,armpits,9743,53.0,222.0,257.0,29.0
7,16,4,cui, and ,123457,1674215676155,1674215552698,699,113,armpits,9841,53.0,222.0,257.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,722,114,armpits,9941,53.0,257.0,289.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,742,113,armpits,10041,53.0,257.0,289.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,743,113,armpits,10142,53.0,257.0,289.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,743,113,armpits,10242,53.0,257.0,289.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,743,113,armpits,10347,53.0,257.0,289.0,29.0
7,17,4,cui, tag ,123457,1674215676155,1674215552698,745,113,armpits,10441,53.0,257.0,289.0,29.0
7,19,4,cui, me ,123457,1674215676155,1674215552698,775,112,armpits,10541,53.0,310.0,340.0,29.0
7,19,4,cui, me ,123457,1674215676155,1674215552698,790,110,armpits,10641,53.0,310.0,340.0,29.0
7,20,4,cui, is ,123457,1674215676155,1674215552698,802,108,armpits,10745,53.0,340.0,359.0,29.0
7,21,4,cui, a ,123457,1674215676155,1674215552698,821,107,armpits,10841,53.0,358.0,373.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,841,107,armpits,10941,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,849,108,armpits,11041,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,857,111,armpits,11143,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,864,115,armpits,11241,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,864,116,armpits,11342,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,864,116,armpits,11441,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,864,116,armpits,11549,53.0,373.0,442.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,891,114,armpits,11641,53.0,373.0,442.0,29.0
7,23,4,cui, Divine ,123457,1674215676155,1674215552698,923,114,armpits,11743,53.0,441.0,490.0,29.0
7,23,4,cui, Divine ,123457,1674215676155,1674215552698,928,114,armpits,11841,53.0,441.0,490.0,29.0
7,23,4,cui, Divine ,123457,1674215676155,1674215552698,925,115,armpits,11944,53.0,441.0,490.0,29.0
7,22,4,cui, miracle. ,123457,1674215676155,1674215552698,881,116,armpits,12041,53.0,373.0,442.0,29.0
7,31,4,cui, make ,123457,1674215676155,1674215552698,703,130,armpits,12142,80.0,206.0,255.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,646,135,armpits,12241,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,646,135,armpits,12349,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,646,135,armpits,12442,80.0,162.0,197.0,56.0
7,28,4,cui," out, ",123457,1674215676155,1674215552698,597,129,armpits,12541,80.0,126.0,162.0,56.0
7,26,4,cui, inside ,123457,1674215676155,1674215552698,515,128,armpits,12641,80.0,39.0,92.0,56.0
7,25,4,cui, I ,123457,1674215676155,1674215552698,501,128,armpits,12741,80.0,30.0,40.0,56.0
7,24,4,cui, am ,123457,1674215676155,1674215552698,490,132,armpits,12841,80.0,0.0,30.0,56.0
7,24,4,cui, am ,123457,1674215676155,1674215552698,482,145,armpits,12943,80.0,0.0,30.0,56.0
7,24,4,cui, am ,123457,1674215676155,1674215552698,477,149,armpits,13041,80.0,0.0,30.0,56.0
7,24,4,cui, am ,123457,1674215676155,1674215552698,479,150,armpits,13142,80.0,0.0,30.0,56.0
7,25,4,cui, I ,123457,1674215676155,1674215552698,500,151,armpits,13242,80.0,30.0,40.0,56.0
7,26,4,cui, inside ,123457,1674215676155,1674215552698,530,147,armpits,13341,80.0,39.0,92.0,56.0
7,26,4,cui, inside ,123457,1674215676155,1674215552698,540,147,armpits,13441,80.0,39.0,92.0,56.0
7,26,4,cui, inside ,123457,1674215676155,1674215552698,549,147,armpits,13543,80.0,39.0,92.0,56.0
7,27,4,cui, and ,123457,1674215676155,1674215552698,560,145,armpits,13642,80.0,91.0,126.0,56.0
7,27,4,cui, and ,123457,1674215676155,1674215552698,576,140,armpits,13742,80.0,91.0,126.0,56.0
7,27,4,cui, and ,123457,1674215676155,1674215552698,588,139,armpits,13841,80.0,91.0,126.0,56.0
7,28,4,cui," out, ",123457,1674215676155,1674215552698,601,138,armpits,13943,80.0,126.0,162.0,56.0
7,28,4,cui," out, ",123457,1674215676155,1674215552698,619,141,armpits,14042,80.0,126.0,162.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,636,145,armpits,14143,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,636,145,armpits,14241,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,636,145,armpits,14342,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,636,145,armpits,14444,80.0,162.0,197.0,56.0
7,29,4,cui, and ,123457,1674215676155,1674215552698,640,144,armpits,14541,80.0,162.0,197.0,56.0
7,30,4,cui, I ,123457,1674215676155,1674215552698,664,142,armpits,14641,80.0,196.0,206.0,56.0
7,31,4,cui, make ,123457,1674215676155,1674215552698,684,144,armpits,14742,80.0,206.0,255.0,56.0
7,31,4,cui, make ,123457,1674215676155,1674215552698,692,144,armpits,14841,80.0,206.0,255.0,56.0
7,31,4,cui, make ,123457,1674215676155,1674215552698,707,144,armpits,14941,80.0,206.0,255.0,56.0
7,32,4,cui, holy ,123457,1674215676155,1674215552698,727,142,armpits,15041,80.0,254.0,293.0,56.0
7,32,4,cui, holy ,123457,1674215676155,1674215552698,746,144,armpits,15142,80.0,254.0,293.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,755,147,armpits,15240,80.0,292.0,370.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,755,147,armpits,15344,80.0,292.0,370.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,755,147,armpits,15444,80.0,292.0,370.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,755,147,armpits,15538,80.0,292.0,370.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,789,144,armpits,15641,80.0,292.0,370.0,56.0
7,33,4,cui, whatever ,123457,1674215676155,1674215552698,811,142,armpits,15741,80.0,292.0,370.0,56.0
7,34,4,cui, I ,123457,1674215676155,1674215552698,835,140,armpits,15842,80.0,368.0,378.0,56.0
7,35,4,cui, touch ,123457,1674215676155,1674215552698,844,140,armpits,15942,80.0,378.0,429.0,56.0
7,35,4,cui, touch ,123457,1674215676155,1674215552698,852,140,armpits,16042,80.0,378.0,429.0,56.0
7,35,4,cui, touch ,123457,1674215676155,1674215552698,867,143,armpits,16142,80.0,378.0,429.0,56.0
7,35,4,cui, touch ,123457,1674215676155,1674215552698,885,143,armpits,16241,80.0,378.0,429.0,56.0
7,36,4,cui, or ,123457,1674215676155,1674215552698,897,143,armpits,16341,80.0,428.0,450.0,56.0
7,36,4,cui, or ,123457,1674215676155,1674215552698,905,144,armpits,16441,80.0,428.0,450.0,56.0
7,36,4,cui, or ,123457,1674215676155,1674215552698,907,144,armpits,16543,80.0,428.0,450.0,56.0
7,36,4,cui, or ,123457,1674215676155,1674215552698,907,144,armpits,16640,80.0,428.0,450.0,56.0
7,36,4,cui, or ,123457,1674215676155,1674215552698,907,144,armpits,16738,80.0,428.0,450.0,56.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,866,155,armpits,16845,107.0,400.0,442.0,83.0
7,40,4,cui, The ,123457,1674215676155,1674215552698,607,162,armpits,16944,107.0,111.0,146.0,83.0
7,38,4,cui, touch'd ,123457,1674215676155,1674215552698,504,171,armpits,17041,107.0,0.0,66.0,83.0
7,38,4,cui, touch'd ,123457,1674215676155,1674215552698,478,168,armpits,17142,107.0,0.0,66.0,83.0
7,38,4,cui, touch'd ,123457,1674215676155,1674215552698,476,168,armpits,17240,107.0,0.0,66.0,83.0
7,38,4,cui, touch'd ,123457,1674215676155,1674215552698,475,169,armpits,17341,107.0,0.0,66.0,83.0
7,38,4,cui, touch'd ,123457,1674215676155,1674215552698,509,171,armpits,17441,107.0,0.0,66.0,83.0
7,39,4,cui, from; ,123457,1674215676155,1674215552698,535,171,armpits,17542,107.0,64.0,112.0,83.0
7,39,4,cui, from; ,123457,1674215676155,1674215552698,542,173,armpits,17641,107.0,64.0,112.0,83.0
7,39,4,cui, from; ,123457,1674215676155,1674215552698,571,176,armpits,17743,107.0,64.0,112.0,83.0
7,40,4,cui, The ,123457,1674215676155,1674215552698,592,173,armpits,17841,107.0,111.0,146.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,620,169,armpits,17942,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,634,168,armpits,18042,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,647,168,armpits,18141,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,653,168,armpits,18240,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,653,168,armpits,18341,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,653,168,armpits,18440,107.0,146.0,195.0,83.0
7,41,4,cui, scent ,123457,1674215676155,1674215552698,653,168,armpits,18546,107.0,146.0,195.0,83.0
7,42,4,cui, of ,123457,1674215676155,1674215552698,659,168,armpits,18641,107.0,195.0,217.0,83.0
7,43,4,cui, these ,123457,1674215676155,1674215552698,679,170,armpits,18740,107.0,217.0,267.0,83.0
7,43,4,cui, these ,123457,1674215676155,1674215552698,699,171,armpits,18841,107.0,217.0,267.0,83.0
7,43,4,cui, these ,123457,1674215676155,1674215552698,721,172,armpits,18941,107.0,217.0,267.0,83.0
7,44,4,cui," arm-pits, ",123457,1674215676155,1674215552698,746,169,armpits,19040,107.0,265.0,346.0,83.0
7,44,4,cui," arm-pits, ",123457,1674215676155,1674215552698,764,170,armpits,19142,107.0,265.0,346.0,83.0
7,44,4,cui," arm-pits, ",123457,1674215676155,1674215552698,775,172,armpits,19242,107.0,265.0,346.0,83.0
7,44,4,cui," arm-pits, ",123457,1674215676155,1674215552698,785,170,armpits,19342,107.0,265.0,346.0,83.0
7,44,4,cui," arm-pits, ",123457,1674215676155,1674215552698,796,169,armpits,19440,107.0,265.0,346.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,811,170,armpits,19541,107.0,345.0,401.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,831,166,armpits,19641,107.0,345.0,401.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,836,165,armpits,19745,107.0,345.0,401.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,836,165,armpits,19844,107.0,345.0,401.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,836,165,armpits,19946,107.0,345.0,401.0,83.0
7,45,4,cui, aroma ,123457,1674215676155,1674215552698,837,165,armpits,20041,107.0,345.0,401.0,83.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,864,167,armpits,20141,107.0,400.0,442.0,83.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,879,169,armpits,20241,107.0,400.0,442.0,83.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,887,171,armpits,20342,107.0,400.0,442.0,83.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,900,171,armpits,20441,107.0,400.0,442.0,83.0
7,47,4,cui, than ,123457,1674215676155,1674215552698,916,171,armpits,20543,107.0,442.0,477.0,83.0
7,47,4,cui, than ,123457,1674215676155,1674215552698,922,170,armpits,20641,107.0,442.0,477.0,83.0
7,46,4,cui, finer ,123457,1674215676155,1674215552698,872,167,armpits,20742,107.0,400.0,442.0,83.0
7,43,4,cui, these ,123457,1674215676155,1674215552698,726,164,armpits,20841,107.0,217.0,267.0,83.0
7,40,4,cui, The ,123457,1674215676155,1674215552698,594,176,armpits,20941,107.0,111.0,146.0,83.0
7,39,4,cui, from; ,123457,1674215676155,1674215552698,531,181,armpits,21041,107.0,64.0,112.0,83.0
7,48,4,cui, prayer; ,123457,1674215676155,1674215552698,519,183,armpits,21142,134.0,0.0,61.0,110.0
