expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,J-I,K-I,K-J,right_bounded_rt,right_bounded_rt2,P-O,O-K,go_pass_time,FPFix,FPReg
2,1,1,watch,46,Because of rumors.,Because of rumors.,1,450,450,0,0,-450,-450,0,0,0,0,0,0,0
2,1,1,face,47,Because of rumors.,Because of rumors.,1,202,202,0,0,-202,-202,0,0,0,0,0,0,0
2,1,1,to,48,Because of rumors.,Because of rumors.,1,230,230,0,0,-230,-230,0,0,0,0,0,0,0
2,1,1,view,49,Because of rumors.,Because of rumors.,1,267,267,0,0,-267,-267,0,0,0,0,0,0,0
2,1,1,the,50,Because of rumors.,Because of rumors.,1,501,501,0,0,-501,-501,0,0,0,0,0,0,0
2,1,1,artist,51,Because of rumors.,Because of rumors.,1,349,449,349,100,0,-100,449,449,0,100,2099,1,1
2,1,1,and,52,Because of rumors.,Because of rumors.,1,249,249,249,0,0,0,249,249,0,0,249,1,0
2,1,1,title,53,Because of rumors.,Because of rumors.,1,227,227,227,0,0,0,227,227,0,0,227,1,0
2,1,1,of,54,Because of rumors.,Because of rumors.,1,106,106,106,0,0,0,106,106,0,0,106,1,0
2,1,1,a,55,Because of rumors.,Because of rumors.,1,367,367,367,0,0,0,367,367,0,0,367,1,0
2,1,1,song.,56,Because of rumors.,Because of rumors.,1,478,478,478,0,0,0,478,478,0,0,478,1,0
2,1,2,Two,0,Spots on the sun.,Spots on the sun.,1,112,312,112,200,0,-200,312,312,0,200,312,1,0
2,1,2,days,1,Spots on the sun.,Spots on the sun.,1,100,100,100,0,0,0,100,100,0,0,100,1,0
2,1,2,"later,",2,Spots on the sun.,Spots on the sun.,1,449,449,449,0,0,0,449,449,0,0,449,1,0
2,1,2,the,3,Spots on the sun.,Spots on the sun.,1,101,101,101,0,0,0,101,101,0,0,101,1,0
2,1,2,British,4,Spots on the sun.,Spots on the sun.,1,351,351,351,0,0,0,351,351,0,0,351,1,0
2,1,2,astronomer,5,Spots on the sun.,Spots on the sun.,1,748,748,748,0,0,0,748,748,0,0,748,1,0
2,1,2,Richard,6,Spots on the sun.,Spots on the sun.,1,229,229,229,0,0,0,229,229,0,0,229,1,0
2,1,2,Carrington,7,Spots on the sun.,Spots on the sun.,1,672,672,672,0,0,0,672,672,0,0,672,1,0
2,1,2,was,8,Spots on the sun.,Spots on the sun.,1,249,249,249,0,0,0,249,249,0,0,249,1,0
2,1,2,observing,9,Spots on the sun.,Spots on the sun.,1,602,602,602,0,0,0,602,602,0,0,602,1,0
2,1,2,the,10,Spots on the sun.,Spots on the sun.,1,76,76,76,0,0,0,76,76,0,0,76,1,0
2,1,2,interesting,11,Spots on the sun.,Spots on the sun.,1,249,249,249,0,0,0,249,249,0,0,249,1,0
2,1,2,sunspot,12,Spots on the sun.,Spots on the sun.,1,471,471,471,0,0,0,471,471,0,0,471,1,0
2,1,2,group,13,Spots on the sun.,Spots on the sun.,1,350,350,350,0,0,0,350,350,0,0,350,1,0
2,1,2,through,14,Spots on the sun.,Spots on the sun.,1,549,549,549,0,0,0,549,549,0,0,549,1,0
2,1,2,his,15,Spots on the sun.,Spots on the sun.,1,132,132,132,0,0,0,132,132,0,0,132,1,0
2,1,2,telescope,16,Spots on the sun.,Spots on the sun.,1,369,369,369,0,0,0,369,369,0,0,369,1,0
2,1,2,when,17,Spots on the sun.,Spots on the sun.,1,525,525,525,0,0,0,525,525,0,0,525,1,0
2,1,2,he,18,Spots on the sun.,Spots on the sun.,1,106,106,106,0,0,0,106,106,0,0,106,1,0
2,1,2,saw,19,Spots on the sun.,Spots on the sun.,1,218,218,218,0,0,0,218,218,0,0,218,1,0
2,1,2,what,20,Spots on the sun.,Spots on the sun.,1,206,206,206,0,0,0,206,206,0,0,206,1,0
2,1,2,he,21,Spots on the sun.,Spots on the sun.,1,74,74,74,0,0,0,74,74,0,0,74,1,0
2,1,2,described,22,Spots on the sun.,Spots on the sun.,1,671,671,671,0,0,0,671,671,0,0,671,1,0
2,1,2,as,23,Spots on the sun.,Spots on the sun.,1,129,129,129,0,0,0,129,129,0,0,129,1,0
2,1,2,"""two",24,Spots on the sun.,Spots on the sun.,1,370,370,370,0,0,0,370,370,0,0,370,1,0
2,1,2,patches,25,Spots on the sun.,Spots on the sun.,1,682,682,682,0,0,0,682,682,0,0,682,1,0
2,1,2,of,26,Spots on the sun.,Spots on the sun.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,intensely,27,Spots on the sun.,Spots on the sun.,1,751,751,751,0,0,0,751,751,0,0,751,1,0
2,1,2,bright,28,Spots on the sun.,Spots on the sun.,1,600,600,600,0,0,0,600,600,0,0,600,1,0
2,1,2,and,29,Spots on the sun.,Spots on the sun.,1,229,229,229,0,0,0,229,229,0,0,229,1,0
2,1,2,white,30,Spots on the sun.,Spots on the sun.,1,452,452,452,0,0,0,452,452,0,0,452,1,0
2,1,2,"light""",31,Spots on the sun.,Spots on the sun.,1,469,469,469,0,0,0,469,469,0,0,469,1,0
2,1,2,over,32,Spots on the sun.,Spots on the sun.,1,199,199,199,0,0,0,199,199,0,0,199,1,0
2,1,2,the,33,Spots on the sun.,Spots on the sun.,1,101,101,101,0,0,0,101,101,0,0,101,1,0
2,1,2,sunspots.,34,Spots on the sun.,Spots on the sun.,1,749,749,749,0,0,0,749,749,0,0,749,1,0
2,1,2,He,35,Spots on the sun.,Spots on the sun.,1,82,82,82,0,0,0,82,82,0,0,82,1,0
2,1,2,jotted,36,Spots on the sun.,Spots on the sun.,1,348,348,348,0,0,0,348,348,0,0,348,1,0
2,1,2,a,37,Spots on the sun.,Spots on the sun.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,note,38,Spots on the sun.,Spots on the sun.,1,100,100,100,0,0,0,100,100,0,0,100,1,0
2,1,2,in,39,Spots on the sun.,Spots on the sun.,1,82,82,82,0,0,0,82,82,0,0,82,1,0
2,1,2,his,40,Spots on the sun.,Spots on the sun.,1,418,418,418,0,0,0,418,418,0,0,418,1,0
2,1,2,painstaking,41,Spots on the sun.,Spots on the sun.,1,432,432,432,0,0,0,432,432,0,0,432,1,0
2,1,2,record.,42,Spots on the sun.,Spots on the sun.,1,902,902,902,0,0,0,902,902,0,0,902,1,0
2,1,2,That,43,Spots on the sun.,Spots on the sun.,1,168,168,168,0,0,0,168,168,0,0,168,1,0
2,1,2,night,44,Spots on the sun.,Spots on the sun.,1,650,650,650,0,0,0,650,650,0,0,650,1,0
2,1,2,there,45,Spots on the sun.,Spots on the sun.,1,182,182,182,0,0,0,182,182,0,0,182,1,0
2,1,2,was,46,Spots on the sun.,Spots on the sun.,1,247,544,247,297,0,-297,247,247,0,0,247,1,0
2,1,2,scarcely,47,Spots on the sun.,Spots on the sun.,1,1103,1225,1103,122,0,-122,1225,1225,0,122,1522,1,1
2,1,2,a,48,Spots on the sun.,Spots on the sun.,1,78,78,78,0,0,0,78,78,0,0,78,1,0
2,1,2,square,49,Spots on the sun.,Spots on the sun.,1,353,353,353,0,0,0,353,353,0,0,353,1,0
2,1,2,inch,50,Spots on the sun.,Spots on the sun.,1,400,400,400,0,0,0,400,400,0,0,400,1,0
2,1,2,of,51,Spots on the sun.,Spots on the sun.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,earth,52,Spots on the sun.,Spots on the sun.,1,531,531,531,0,0,0,531,531,0,0,531,1,0
2,1,2,that,53,Spots on the sun.,Spots on the sun.,1,219,219,219,0,0,0,219,219,0,0,219,1,0
2,1,2,was,54,Spots on the sun.,Spots on the sun.,1,149,149,149,0,0,0,149,149,0,0,149,1,0
2,1,2,not,55,Spots on the sun.,Spots on the sun.,1,402,402,402,0,0,0,402,402,0,0,402,1,0
2,1,2,illuminated,56,Spots on the sun.,Spots on the sun.,1,524,524,524,0,0,0,524,524,0,0,524,1,0
2,1,2,by,57,Spots on the sun.,Spots on the sun.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,aurora.,58,Spots on the sun.,Spots on the sun.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,I,0,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,agree,1,Everywhere in the United States.,Everywhere in the United States.,1,349,472,349,123,0,-123,472,472,0,123,472,1,0
2,1,3,that,2,Everywhere in the United States.,Everywhere in the United States.,1,103,103,103,0,0,0,103,103,0,0,103,1,0
2,1,3,California's,3,Everywhere in the United States.,Everywhere in the United States.,1,547,547,547,0,0,0,547,547,0,0,547,1,0
2,1,3,"""three",4,Everywhere in the United States.,Everywhere in the United States.,1,599,599,599,0,0,0,599,599,0,0,599,1,0
2,1,3,strikes,5,Everywhere in the United States.,Everywhere in the United States.,1,1680,1680,1680,0,0,0,1680,1680,0,0,1680,1,0
2,1,3,and,6,Everywhere in the United States.,Everywhere in the United States.,1,570,570,570,0,0,0,570,570,0,0,570,1,0
2,1,3,you're,7,Everywhere in the United States.,Everywhere in the United States.,1,100,100,100,0,0,0,100,100,0,0,100,1,0
2,1,3,"out""",8,Everywhere in the United States.,Everywhere in the United States.,1,430,430,430,0,0,0,430,430,0,0,430,1,0
2,1,3,law,9,Everywhere in the United States.,Everywhere in the United States.,1,249,249,249,0,0,0,249,249,0,0,249,1,0
2,1,3,will,10,Everywhere in the United States.,Everywhere in the United States.,1,225,225,225,0,0,0,225,225,0,0,225,1,0
2,1,3,be,11,Everywhere in the United States.,Everywhere in the United States.,1,199,199,199,0,0,0,199,199,0,0,199,1,0
2,1,3,a,12,Everywhere in the United States.,Everywhere in the United States.,1,98,98,98,0,0,0,98,98,0,0,98,1,0
2,1,3,financial,13,Everywhere in the United States.,Everywhere in the United States.,1,650,650,650,0,0,0,650,650,0,0,650,1,0
2,1,3,disaster,14,Everywhere in the United States.,Everywhere in the United States.,1,350,350,350,0,0,0,350,350,0,0,350,1,0
2,1,3,for,15,Everywhere in the United States.,Everywhere in the United States.,1,181,181,181,0,0,0,181,181,0,0,181,1,0
2,1,3,taxpayers,16,Everywhere in the United States.,Everywhere in the United States.,1,779,779,779,0,0,0,779,779,0,0,779,1,0
2,1,3,who,17,Everywhere in the United States.,Everywhere in the United States.,1,273,273,273,0,0,0,273,273,0,0,273,1,0
2,1,3,care,18,Everywhere in the United States.,Everywhere in the United States.,1,452,452,452,0,0,0,452,452,0,0,452,1,0
2,1,3,about,19,Everywhere in the United States.,Everywhere in the United States.,1,374,374,374,0,0,0,374,374,0,0,374,1,0
2,1,3,education,20,Everywhere in the United States.,Everywhere in the United States.,1,275,275,275,0,0,0,275,275,0,0,275,1,0
2,1,3,and,21,Everywhere in the United States.,Everywhere in the United States.,1,447,447,447,0,0,0,447,447,0,0,447,1,0
2,1,3,other,22,Everywhere in the United States.,Everywhere in the United States.,1,130,130,130,0,0,0,130,130,0,0,130,1,0
2,1,3,vital,23,Everywhere in the United States.,Everywhere in the United States.,1,224,224,224,0,0,0,224,224,0,0,224,1,0
2,1,3,services.,24,Everywhere in the United States.,Everywhere in the United States.,1,946,946,946,0,0,0,946,946,0,0,946,1,0
2,1,3,But,25,Everywhere in the United States.,Everywhere in the United States.,1,430,430,430,0,0,0,430,430,0,0,430,1,0
2,1,3,it's,26,Everywhere in the United States.,Everywhere in the United States.,1,123,123,123,0,0,0,123,123,0,0,123,1,0
2,1,3,far,27,Everywhere in the United States.,Everywhere in the United States.,1,177,177,177,0,0,0,177,177,0,0,177,1,0
2,1,3,from,28,Everywhere in the United States.,Everywhere in the United States.,1,270,270,270,0,0,0,270,270,0,0,270,1,0
2,1,3,clear,29,Everywhere in the United States.,Everywhere in the United States.,1,381,381,381,0,0,0,381,381,0,0,381,1,0
2,1,3,that,30,Everywhere in the United States.,Everywhere in the United States.,1,319,319,319,0,0,0,319,319,0,0,319,1,0
2,1,3,the,31,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,law,32,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,can,33,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,even,34,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,be,35,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,credited,36,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,with,37,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,a,38,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,reduction,39,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,in,40,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,crime,41,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,in,42,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,California.,43,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,While,44,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,it's,45,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,TRUE,46,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,that,47,Everywhere in the United States.,Everywhere in the United States.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,crime,48,Everywhere in the United States.,Everywhere in the United States.,1,601,601,601,0,0,0,601,601,0,0,601,1,0
2,1,3,declined,49,Everywhere in the United States.,Everywhere in the United States.,1,302,802,302,500,0,-500,302,302,0,0,302,1,0
2,1,3,in,50,Everywhere in the United States.,Everywhere in the United States.,1,349,427,349,78,0,-78,427,427,0,78,927,1,1
2,1,3,California,51,Everywhere in the United States.,Everywhere in the United States.,1,572,572,572,0,0,0,572,572,0,0,572,1,0
2,1,3,last,52,Everywhere in the United States.,Everywhere in the United States.,1,352,352,352,0,0,0,352,352,0,0,352,1,0
2,1,3,"year,",53,Everywhere in the United States.,Everywhere in the United States.,1,124,124,124,0,0,0,124,124,0,0,124,1,0
2,1,3,crime,54,Everywhere in the United States.,Everywhere in the United States.,1,522,522,522,0,0,0,522,522,0,0,522,1,0
2,1,3,also,55,Everywhere in the United States.,Everywhere in the United States.,1,252,252,252,0,0,0,252,252,0,0,252,1,0
2,1,3,dropped,56,Everywhere in the United States.,Everywhere in the United States.,1,298,298,298,0,0,0,298,298,0,0,298,1,0
2,1,3,nationwide.,57,Everywhere in the United States.,Everywhere in the United States.,1,551,551,551,0,0,0,551,551,0,0,551,1,0
2,1,4,Liza,0,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,801,2334,801,1533,0,-1533,801,801,0,0,801,1,0
2,1,4,was,1,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,731,1580,731,849,0,-849,1026,1026,0,295,1477,1,1
2,1,4,in,2,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,101,597,101,496,0,-496,101,101,0,0,101,1,0
2,1,4,a,3,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,100,275,100,175,0,-175,100,100,0,0,100,1,0
2,1,4,bad,4,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,196,737,196,541,0,-541,196,196,0,0,196,1,0
2,1,4,"temper,",5,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,753,1780,753,1027,0,-1027,753,753,0,0,753,1,0
2,1,4,for,6,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,72,551,72,479,0,-479,72,72,0,0,72,1,0
2,1,4,she,7,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,200,848,200,648,0,-648,200,200,0,0,200,1,0
2,1,4,was,8,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,233,1258,233,1025,0,-1025,233,233,0,0,233,1,0
2,1,4,mixing,9,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,717,1426,717,709,0,-709,717,717,0,0,1095,1,1
2,1,4,the,10,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,396,986,396,590,0,-590,396,396,0,0,396,1,0
2,1,4,Christmas,11,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,708,2616,708,1908,0,-1908,1251,1251,0,543,1742,1,1
2,1,4,puddings,12,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,308,1289,308,981,0,-981,584,584,0,276,4630,1,1
2,1,4,in,13,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,101,101,101,0,0,0,101,101,0,0,101,1,0
2,1,4,the,14,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,226,626,226,400,0,-400,226,226,0,0,226,1,0
2,1,4,"kitchen,",15,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,748,1166,748,418,0,-418,748,748,0,0,748,1,0
2,1,4,and,16,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,108,290,108,182,0,-182,108,108,0,0,108,1,0
2,1,4,had,17,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,332,602,332,270,0,-270,332,332,0,0,332,1,0
2,1,4,been,18,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,399,650,399,251,0,-251,399,399,0,0,399,1,0
2,1,4,drawn,19,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,543,1490,543,947,0,-947,543,543,0,0,543,1,0
2,1,4,from,20,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,458,684,458,226,0,-226,458,458,0,0,458,1,0
2,1,4,"them,",21,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,667,972,667,305,0,-305,972,972,0,305,8147,1,1
2,1,4,with,22,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,696,696,696,0,0,0,696,696,0,0,696,1,0
2,1,4,a,23,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,72,72,72,0,0,0,72,72,0,0,72,1,0
2,1,4,raisin,24,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,579,579,579,0,0,0,579,579,0,0,579,1,0
2,1,4,still,25,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,703,703,703,0,0,0,703,703,0,0,703,1,0
2,1,4,on,26,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,91,91,91,0,0,0,91,91,0,0,91,1,0
2,1,4,her,27,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,226,226,226,0,0,0,226,226,0,0,226,1,0
2,1,4,"cheek,",28,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,602,602,602,0,0,0,602,602,0,0,602,1,0
2,1,4,by,29,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,482,482,482,0,0,0,482,482,0,0,482,1,0
2,1,4,Nana's,30,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,400,400,400,0,0,0,400,400,0,0,400,1,0
2,1,4,absurd,31,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,444,444,444,0,0,0,444,444,0,0,444,1,0
